n1(SiO2),n2(Si3N4),n3(Al2O3),h1(SiO2)/nm,h2(Si3N4)/nm,h3(Al2O3)/nm,T()
2.12699,4.06632,3.1262,1.2000000000000002,0.5,0.7,0.4450452163298668
2.12699,4.06632,3.1262,1.2000000000000002,0.5,0.8,0.6065398450977063
2.12699,4.06632,3.1262,1.2000000000000002,0.5,0.9,0.8044305410394023
2.12699,4.06632,3.1262,1.2000000000000002,0.5,1.0,0.239192698123757
2.12699,4.06632,3.1262,1.2000000000000002,0.5,1.1,0.2618158272705132
2.12699,4.06632,3.1262,1.2000000000000002,0.5,1.2000000000000002,0.7591797571704489
2.12699,4.06632,3.1262,1.2000000000000002,0.5,1.3,0.3871077653027296
2.12699,4.06632,3.1262,1.2000000000000002,0.5,1.4,0.5656339770522293
2.12699,4.06632,3.1262,1.2000000000000002,0.5,1.5000000000000002,0.3630484863716259
2.12699,4.06632,3.1262,1.2000000000000002,0.5,1.6,0.9597493711548086
2.12699,4.06632,3.1262,1.2000000000000002,0.5,1.7000000000000002,0.4161960263430729
2.12699,4.06632,3.1262,1.2000000000000002,0.5,1.8000000000000005,0.4888719507272894
2.12699,4.06632,3.1262,1.2000000000000002,0.5,1.9,0.6008525122098115
2.12699,4.06632,3.1262,1.2000000000000002,0.5,2.0,0.5327443021049333
2.12699,4.06632,3.1262,1.2000000000000002,0.6,0.1,0.3073092162692972
2.12699,4.06632,3.1262,1.2000000000000002,0.6,0.2,0.8309922294272152
2.12699,4.06632,3.1262,1.2000000000000002,0.6,0.3,0.5079486202410728
2.12699,4.06632,3.1262,1.2000000000000002,0.6,0.4,0.5307349138745856
2.12699,4.06632,3.1262,1.2000000000000002,0.6,0.5,0.849359292944088
2.12699,4.06632,3.1262,1.2000000000000002,0.6,0.6,0.1465791733561826
2.12699,4.06632,3.1262,1.2000000000000002,0.6,0.7,0.3914527197453716
2.12699,4.06632,3.1262,1.2000000000000002,0.6,0.8,0.6921139882627287
2.12699,4.06632,3.1262,1.2000000000000002,0.6,0.9,0.8643918509185451
2.12699,4.06632,3.1262,1.2000000000000002,0.6,1.0,0.4483104909050373
2.12699,4.06632,3.1262,1.2000000000000002,0.6,1.1,0.7752231216708625
2.12699,4.06632,3.1262,1.2000000000000002,0.6,1.2000000000000002,0.6376259843515746
2.12699,4.06632,3.1262,1.2000000000000002,0.6,1.3,0.1025977806539759
2.12699,4.06632,3.1262,1.2000000000000002,0.6,1.4,0.3442573935904713
2.12699,4.06632,3.1262,1.2000000000000002,0.6,1.5000000000000002,0.4325159425543656
2.12699,4.06632,3.1262,1.2000000000000002,0.6,1.6,0.2975198752442155
2.12699,4.06632,3.1262,1.2000000000000002,0.6,1.7000000000000002,0.275623462692567
2.12699,4.06632,3.1262,1.2000000000000002,0.6,1.8000000000000005,0.9194103313182176
2.12699,4.06632,3.1262,1.2000000000000002,0.6,1.9,0.852101204849852
2.12699,4.06632,3.1262,1.2000000000000002,0.6,2.0,0.4223031349574926
2.12699,4.06632,3.1262,1.2000000000000002,0.7,0.1,0.7708708234203336
2.12699,4.06632,3.1262,1.2000000000000002,0.7,0.2,0.4037327272654866
2.12699,4.06632,3.1262,1.2000000000000002,0.7,0.3,0.8702782216050913
2.12699,4.06632,3.1262,1.2000000000000002,0.7,0.4,0.8525377011023494
2.12699,4.06632,3.1262,1.2000000000000002,0.7,0.5,0.3778781847516774
2.12699,4.06632,3.1262,1.2000000000000002,0.7,0.6,0.1436524891861326
2.12699,4.06632,3.1262,1.2000000000000002,0.7,0.7,0.1546607435707639
2.12699,4.06632,3.1262,1.2000000000000002,0.7,0.8,0.119621282694356
2.12699,4.06632,3.1262,1.2000000000000002,0.7,0.9,0.505615465042227
2.12699,4.06632,3.1262,1.2000000000000002,0.7,1.0,0.2591891201645172
2.12699,4.06632,3.1262,1.2000000000000002,0.7,1.1,0.2023578560785537
2.12699,4.06632,3.1262,1.2000000000000002,0.7,1.2000000000000002,0.9736652370874604
2.12699,4.06632,3.1262,1.2000000000000002,0.7,1.3,0.7575797614156908
2.12699,4.06632,3.1262,1.2000000000000002,0.7,1.4,0.9814049647045135
2.12699,4.06632,3.1262,1.2000000000000002,0.7,1.5000000000000002,0.5909572374334289
2.12699,4.06632,3.1262,1.2000000000000002,0.7,1.6,0.59579160110066
2.12699,4.06632,3.1262,1.2000000000000002,0.7,1.7000000000000002,0.5388109317289731
2.12699,4.06632,3.1262,1.2000000000000002,0.7,1.8000000000000005,0.5561294820181991
2.12699,4.06632,3.1262,1.2000000000000002,0.7,1.9,0.5761798957782092
2.12699,4.06632,3.1262,1.2000000000000002,0.7,2.0,0.5230186242667908
2.12699,4.06632,3.1262,1.2000000000000002,0.8,0.1,0.6652602742435876
2.12699,4.06632,3.1262,1.2000000000000002,0.8,0.2,0.2656727525018393
2.12699,4.06632,3.1262,1.2000000000000002,0.8,0.3,0.6349380478323876
2.12699,4.06632,3.1262,1.2000000000000002,0.8,0.4,0.5574025482216498
2.12699,4.06632,3.1262,1.2000000000000002,0.8,0.5,0.1880887808562471
2.12699,4.06632,3.1262,1.2000000000000002,0.8,0.6,0.481683576213881
2.12699,4.06632,3.1262,1.2000000000000002,0.8,0.7,0.9996451798457432
2.12699,4.06632,3.1262,1.2000000000000002,0.8,0.8,0.1863905409178667
2.12699,4.06632,3.1262,1.2000000000000002,0.8,0.9,0.9637773044307262
2.12699,4.06632,3.1262,1.2000000000000002,0.8,1.0,0.7571977902680801
2.12699,4.06632,3.1262,1.2000000000000002,0.8,1.1,0.9282834610031364
2.12699,4.06632,3.1262,1.2000000000000002,0.8,1.2000000000000002,0.8599674929877341
2.12699,4.06632,3.1262,1.2000000000000002,0.8,1.3,0.2375018732871447
2.12699,4.06632,3.1262,1.2000000000000002,0.8,1.4,0.7756717924618994
2.12699,4.06632,3.1262,1.2000000000000002,0.8,1.5000000000000002,0.7547639120036698
2.12699,4.06632,3.1262,1.2000000000000002,0.8,1.6,0.6952150732862653
2.12699,4.06632,3.1262,1.2000000000000002,0.8,1.7000000000000002,0.6035360545470182
2.12699,4.06632,3.1262,1.2000000000000002,0.8,1.8000000000000005,0.5443695899156985
2.12699,4.06632,3.1262,1.2000000000000002,0.8,1.9,0.8359847515071436
2.12699,4.06632,3.1262,1.2000000000000002,0.8,2.0,0.9285690867220944
2.12699,4.06632,3.1262,1.2000000000000002,0.9,0.1,0.2802682667520002
2.12699,4.06632,3.1262,1.2000000000000002,0.9,0.2,0.2645321317504201
2.12699,4.06632,3.1262,1.2000000000000002,0.9,0.3,0.785096369105844
2.12699,4.06632,3.1262,1.2000000000000002,0.9,0.4,0.8406926508464329
2.12699,4.06632,3.1262,1.2000000000000002,0.9,0.5,0.936449727334927
2.12699,4.06632,3.1262,1.2000000000000002,0.9,0.6,0.679347327932261
2.12699,4.06632,3.1262,1.2000000000000002,0.9,0.7,0.8454096367572711
2.12699,4.06632,3.1262,1.2000000000000002,0.9,0.8,0.939282953549772
2.12699,4.06632,3.1262,1.2000000000000002,0.9,0.9,0.8695402634028456
2.12699,4.06632,3.1262,1.2000000000000002,0.9,1.0,0.5309736154728505
2.12699,4.06632,3.1262,1.2000000000000002,0.9,1.1,0.9382640931560234
2.12699,4.06632,3.1262,1.2000000000000002,0.9,1.2000000000000002,0.7273743445412969
2.12699,4.06632,3.1262,1.2000000000000002,0.9,1.3,0.9540616694502358
2.12699,4.06632,3.1262,1.2000000000000002,0.9,1.4,0.2095688148035913
2.12699,4.06632,3.1262,1.2000000000000002,0.9,1.5000000000000002,0.8305106743218525
2.12699,4.06632,3.1262,1.2000000000000002,0.9,1.6,0.9123704091939802
2.12699,4.06632,3.1262,1.2000000000000002,0.9,1.7000000000000002,0.932619670683534
2.12699,4.06632,3.1262,1.2000000000000002,0.9,1.8000000000000005,0.676428608214692
2.12699,4.06632,3.1262,1.2000000000000002,0.9,1.9,0.4753874500872898
2.12699,4.06632,3.1262,1.2000000000000002,0.9,2.0,0.7724819510107109
2.12699,4.06632,3.1262,1.2000000000000002,1.0,0.1,0.5257913751435246
2.12699,4.06632,3.1262,1.2000000000000002,1.0,0.2,0.7434607910627183
2.12699,4.06632,3.1262,1.2000000000000002,1.0,0.3,0.3931301281356201
2.12699,4.06632,3.1262,1.2000000000000002,1.0,0.4,0.5576156417507918
2.12699,4.06632,3.1262,1.2000000000000002,1.0,0.5,0.6963289550558742
2.12699,4.06632,3.1262,1.2000000000000002,1.0,0.6,0.259001814544297
2.12699,4.06632,3.1262,1.2000000000000002,1.0,0.7,0.6117039681517327
2.12699,4.06632,3.1262,1.2000000000000002,1.0,0.8,0.2462044290691631
2.12699,4.06632,3.1262,1.2000000000000002,1.0,0.9,0.6622511852621542
2.12699,4.06632,3.1262,1.2000000000000002,1.0,1.0,0.1992024930921218
2.12699,4.06632,3.1262,1.2000000000000002,1.0,1.1,0.4435806221633981
2.12699,4.06632,3.1262,1.2000000000000002,1.0,1.2000000000000002,0.146080243212939
2.12699,4.06632,3.1262,1.2000000000000002,1.0,1.3,0.9038331405217546
2.12699,4.06632,3.1262,1.2000000000000002,1.0,1.4,0.5030564497477329
2.12699,4.06632,3.1262,1.2000000000000002,1.0,1.5000000000000002,0.6057716105839578
2.12699,4.06632,3.1262,1.2000000000000002,1.0,1.6,0.6620078777299861
2.12699,4.06632,3.1262,1.2000000000000002,1.0,1.7000000000000002,0.695646422945066
2.12699,4.06632,3.1262,1.2000000000000002,1.0,1.8000000000000005,0.7714492790781304
2.12699,4.06632,3.1262,1.2000000000000002,1.0,1.9,0.4414800869089678
2.12699,4.06632,3.1262,1.2000000000000002,1.0,2.0,0.3039919226856368
2.12699,4.06632,3.1262,1.2000000000000002,1.1,0.1,0.6434392395347409
2.12699,4.06632,3.1262,1.2000000000000002,1.1,0.2,0.4782633964407728
2.12699,4.06632,3.1262,1.2000000000000002,1.1,0.3,0.192409058832365
2.12699,4.06632,3.1262,1.2000000000000002,1.1,0.4,0.9518181697744836
2.12699,4.06632,3.1262,1.2000000000000002,1.1,0.5,0.7823990959339617
2.12699,4.06632,3.1262,1.2000000000000002,1.1,0.6,0.5096171973483415
2.12699,4.06632,3.1262,1.2000000000000002,1.1,0.7,0.9142613923245484
2.12699,4.06632,3.1262,1.2000000000000002,1.1,0.8,0.2227251158908726
2.12699,4.06632,3.1262,1.2000000000000002,1.1,0.9,0.5749016072712428
2.12699,4.06632,3.1262,1.2000000000000002,1.1,1.0,0.2963593904615986
2.12699,4.06632,3.1262,1.2000000000000002,1.1,1.1,0.6732661279283907
2.12699,4.06632,3.1262,1.2000000000000002,1.1,1.2000000000000002,0.7451694898898188
2.12699,4.06632,3.1262,1.2000000000000002,1.1,1.3,0.7810217883900114
2.12699,4.06632,3.1262,1.2000000000000002,1.1,1.4,0.9706337642274436
2.12699,4.06632,3.1262,1.2000000000000002,1.1,1.5000000000000002,0.3007168491902588
2.12699,4.06632,3.1262,1.2000000000000002,1.1,1.6,0.6807090523687886
2.12699,4.06632,3.1262,1.2000000000000002,1.1,1.7000000000000002,0.4270695253116469
2.12699,4.06632,3.1262,1.2000000000000002,1.1,1.8000000000000005,0.966891649012822
2.12699,4.06632,3.1262,1.2000000000000002,1.1,1.9,0.3979329202942051
2.12699,4.06632,3.1262,1.2000000000000002,1.1,2.0,0.322377659264893
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,0.1,0.8384277166998172
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,0.2,0.3678794953649364
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,0.3,0.1778382597517556
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,0.4,0.1873495063858395
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,0.5,0.3822450974504925
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,0.6,0.2773199224343445
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,0.7,0.3635165932606612
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,0.8,0.6584029706133511
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,0.9,0.4958642279149611
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,1.0,0.1296110414495296
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,1.1,0.6841623088541967
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,1.2000000000000002,0.7593537767571122
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,1.3,0.1646857873847331
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,1.4,0.9060071710904926
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,1.5000000000000002,0.4489415744692054
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,1.6,0.987851836914336
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,1.7000000000000002,0.4147559233876101
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,1.8000000000000005,0.5626451344471556
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,1.9,0.9613268843755888
2.12699,4.06632,3.1262,1.2000000000000002,1.2000000000000002,2.0,0.8235674552644963
2.12699,4.06632,3.1262,1.2000000000000002,1.3,0.1,0.3088520528382901
2.12699,4.06632,3.1262,1.2000000000000002,1.3,0.2,0.3717776555984129
2.12699,4.06632,3.1262,1.2000000000000002,1.3,0.3,0.709746789361444
2.12699,4.06632,3.1262,1.2000000000000002,1.3,0.4,0.7112595233375437
2.12699,4.06632,3.1262,1.2000000000000002,1.3,0.5,0.6455931162458992
2.12699,4.06632,3.1262,1.2000000000000002,1.3,0.6,0.2629166199228671
2.12699,4.06632,3.1262,1.2000000000000002,1.3,0.7,0.2943815431006457
2.12699,4.06632,3.1262,1.2000000000000002,1.3,0.8,0.2993833491507907
2.12699,4.06632,3.1262,1.2000000000000002,1.3,0.9,0.7160385991978858
2.12699,4.06632,3.1262,1.2000000000000002,1.3,1.0,0.695581978066578
2.12699,4.06632,3.1262,1.2000000000000002,1.3,1.1,0.2461698407757673
2.12699,4.06632,3.1262,1.2000000000000002,1.3,1.2000000000000002,0.7432411679077923
2.12699,4.06632,3.1262,1.2000000000000002,1.3,1.3,0.4506091780612835
2.12699,4.06632,3.1262,1.2000000000000002,1.3,1.4,0.9413651310772632
2.12699,4.06632,3.1262,1.2000000000000002,1.3,1.5000000000000002,0.4276453146569626
2.12699,4.06632,3.1262,1.2000000000000002,1.3,1.6,0.5416478140764529
2.12699,4.06632,3.1262,1.2000000000000002,1.3,1.7000000000000002,0.1397705396851907
2.12699,4.06632,3.1262,1.2000000000000002,1.3,1.8000000000000005,0.6458988584725647
2.12699,4.06632,3.1262,1.2000000000000002,1.3,1.9,0.621204769279653
2.12699,4.06632,3.1262,1.2000000000000002,1.3,2.0,0.5138552074791158
2.12699,4.06632,3.1262,1.2000000000000002,1.4,0.1,0.1524086804507724
2.12699,4.06632,3.1262,1.2000000000000002,1.4,0.2,0.4617983313919063
2.12699,4.06632,3.1262,1.2000000000000002,1.4,0.3,0.7291005392419877
2.12699,4.06632,3.1262,1.2000000000000002,1.4,0.4,0.4522998230613668
2.12699,4.06632,3.1262,1.2000000000000002,1.4,0.5,0.954641031289236
2.12699,4.06632,3.1262,1.2000000000000002,1.4,0.6,0.2322204409059236
2.12699,4.06632,3.1262,1.2000000000000002,1.4,0.7,0.2831623581005557
2.12699,4.06632,3.1262,1.2000000000000002,1.4,0.8,0.7330190114783832
2.12699,4.06632,3.1262,1.2000000000000002,1.4,0.9,0.4922700129859088
2.12699,4.06632,3.1262,1.2000000000000002,1.4,1.0,0.3968721798297717
2.12699,4.06632,3.1262,1.2000000000000002,1.4,1.1,0.4223790810875472
2.12699,4.06632,3.1262,1.2000000000000002,1.4,1.2000000000000002,0.8566576264476193
2.12699,4.06632,3.1262,1.2000000000000002,1.4,1.3,0.127418854150436
2.12699,4.06632,3.1262,1.2000000000000002,1.4,1.4,0.4398117569939971
2.12699,4.06632,3.1262,1.2000000000000002,1.4,1.5000000000000002,0.7794260773345936
2.12699,4.06632,3.1262,1.2000000000000002,1.4,1.6,0.2226211881676118
2.12699,4.06632,3.1262,1.2000000000000002,1.4,1.7000000000000002,0.1467675395503365
2.12699,4.06632,3.1262,1.2000000000000002,1.4,1.8000000000000005,0.3291278265040162
2.12699,4.06632,3.1262,1.2000000000000002,1.4,1.9,0.8940893312252415
2.12699,4.06632,3.1262,1.2000000000000002,1.4,2.0,0.3250958919884241
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,0.1,0.6948420905198769
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,0.2,0.1260274454508548
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,0.3,0.7809980813277562
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,0.4,0.8348106836212174
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,0.5,0.434399503592235
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,0.6,0.3438131227303842
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,0.7,0.5244608862082265
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,0.8,0.9923043989750684
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,0.9,0.4942849922985655
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,1.0,0.8455917667131593
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,1.1,0.6083355705518596
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,1.2000000000000002,0.7482495359638545
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,1.3,0.3972470226656955
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,1.4,0.2598138168074607
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,1.5000000000000002,0.5774629257500328
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,1.6,0.2444040124291707
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,1.7000000000000002,0.4042002760412132
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,1.8000000000000005,0.3038784106858417
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,1.9,0.8751495996051426
2.12699,4.06632,3.1262,1.2000000000000002,1.5000000000000002,2.0,0.7587238608132193
2.12699,4.06632,3.1262,1.2000000000000002,1.6,0.1,0.6293780790951509
2.12699,4.06632,3.1262,1.2000000000000002,1.6,0.2,0.3748953703195252
2.12699,4.06632,3.1262,1.2000000000000002,1.6,0.3,0.2148468357268453
2.12699,4.06632,3.1262,1.2000000000000002,1.6,0.4,0.2251411591495737
2.12699,4.06632,3.1262,1.2000000000000002,1.6,0.5,0.3665755802272453
2.12699,4.06632,3.1262,1.2000000000000002,1.6,0.6,0.2345648858129654
2.12699,4.06632,3.1262,1.2000000000000002,1.6,0.7,0.5912133878308291
2.12699,4.06632,3.1262,1.2000000000000002,1.6,0.8,0.4972901237162791
2.12699,4.06632,3.1262,1.2000000000000002,1.6,0.9,0.9950476567983948
2.12699,4.06632,3.1262,1.2000000000000002,1.6,1.0,0.907862338137553
2.12699,4.06632,3.1262,1.2000000000000002,1.6,1.1,0.7663802669884651
2.12699,4.06632,3.1262,1.2000000000000002,1.6,1.2000000000000002,0.1537607261280493
2.12699,4.06632,3.1262,1.2000000000000002,1.6,1.3,0.1657290600287077
2.12699,4.06632,3.1262,1.2000000000000002,1.6,1.4,0.9819048754275956
2.12699,4.06632,3.1262,1.2000000000000002,1.6,1.5000000000000002,0.6775789862438155
2.12699,4.06632,3.1262,1.2000000000000002,1.6,1.6,0.6688298876524388
2.12699,4.06632,3.1262,1.2000000000000002,1.6,1.7000000000000002,0.613183525606467
2.12699,4.06632,3.1262,1.2000000000000002,1.6,1.8000000000000005,0.5097426466981897
2.12699,4.06632,3.1262,1.2000000000000002,1.6,1.9,0.9269593523277744
2.12699,4.06632,3.1262,1.2000000000000002,1.6,2.0,0.114866540060916
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,0.1,0.7063445908572983
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,0.2,0.4667438527034973
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,0.3,0.2556441971724297
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,0.4,0.8266655115067217
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,0.5,0.8020095203220299
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,0.6,0.5610099504114643
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,0.7,0.9500439352694042
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,0.8,0.9353529579372364
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,0.9,0.4516285154696197
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,1.0,0.2547689445080757
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,1.1,0.5440964148390843
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,1.2000000000000002,0.3571297250120132
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,1.3,0.6464551225582806
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,1.4,0.6473340304033995
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,1.5000000000000002,0.4813855659938236
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,1.6,0.7288182747248677
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,1.7000000000000002,0.1709407256480342
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,1.8000000000000005,0.1046418821383637
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,1.9,0.9527866135835792
2.12699,4.06632,3.1262,1.2000000000000002,1.7000000000000002,2.0,0.5096858605157832
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,0.1,0.2645876282274786
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,0.2,0.6361680562516537
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,0.3,0.1059847196597209
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,0.4,0.1190791133551282
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,0.5,0.4183312154838791
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,0.6,0.1439034956202312
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,0.7,0.7460245934265712
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,0.8,0.1396755514512579
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,0.9,0.7881567967467891
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,1.0,0.8588480229004719
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,1.1,0.3258278392378807
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,1.2000000000000002,0.3880244765192318
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,1.3,0.3048252704382566
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,1.4,0.3634329423250179
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,1.5000000000000002,0.687498094503369
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,1.6,0.7909441643193409
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,1.7000000000000002,0.350339404219899
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,1.8000000000000005,0.1081046776751111
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,1.9,0.8099090187141572
2.12699,4.06632,3.1262,1.2000000000000002,1.8000000000000005,2.0,0.7008312124543328
2.12699,4.06632,3.1262,1.2000000000000002,1.9,0.1,0.1546844121104147
2.12699,4.06632,3.1262,1.2000000000000002,1.9,0.2,0.8924654185235952
2.12699,4.06632,3.1262,1.2000000000000002,1.9,0.3,0.6815294417693747
2.12699,4.06632,3.1262,1.2000000000000002,1.9,0.4,0.9768542178229171
2.12699,4.06632,3.1262,1.2000000000000002,1.9,0.5,0.8266645339378522
2.12699,4.06632,3.1262,1.2000000000000002,1.9,0.6,0.1410108048536142
2.12699,4.06632,3.1262,1.2000000000000002,1.9,0.7,0.4682283226791763
2.12699,4.06632,3.1262,1.2000000000000002,1.9,0.8,0.813251773262437
2.12699,4.06632,3.1262,1.2000000000000002,1.9,0.9,0.2600855487579682
2.12699,4.06632,3.1262,1.2000000000000002,1.9,1.0,0.8694058069152251
2.12699,4.06632,3.1262,1.2000000000000002,1.9,1.1,0.6382678645662236
2.12699,4.06632,3.1262,1.2000000000000002,1.9,1.2000000000000002,0.6321754386150801
2.12699,4.06632,3.1262,1.2000000000000002,1.9,1.3,0.9765676330398032
2.12699,4.06632,3.1262,1.2000000000000002,1.9,1.4,0.1038098182842004
2.12699,4.06632,3.1262,1.2000000000000002,1.9,1.5000000000000002,0.4116369172949642
2.12699,4.06632,3.1262,1.2000000000000002,1.9,1.6,0.3088287506743022
2.12699,4.06632,3.1262,1.2000000000000002,1.9,1.7000000000000002,0.5259242757094807
2.12699,4.06632,3.1262,1.2000000000000002,1.9,1.8000000000000005,0.3882715662906791
2.12699,4.06632,3.1262,1.2000000000000002,1.9,1.9,0.9076475353859512
2.12699,4.06632,3.1262,1.2000000000000002,1.9,2.0,0.2592450164876942
2.12699,4.06632,3.1262,1.2000000000000002,2.0,0.1,0.7796962090204042
2.12699,4.06632,3.1262,1.2000000000000002,2.0,0.2,0.1084823458028513
2.12699,4.06632,3.1262,1.2000000000000002,2.0,0.3,0.14049047894473
2.12699,4.06632,3.1262,1.2000000000000002,2.0,0.4,0.6768941485052009
2.12699,4.06632,3.1262,1.2000000000000002,2.0,0.5,0.722080510667775
2.12699,4.06632,3.1262,1.2000000000000002,2.0,0.6,0.247155178202013
2.12699,4.06632,3.1262,1.2000000000000002,2.0,0.7,0.7041814509380171
2.12699,4.06632,3.1262,1.2000000000000002,2.0,0.8,0.5793747909814911
2.12699,4.06632,3.1262,1.2000000000000002,2.0,0.9,0.5944653747049012
2.12699,4.06632,3.1262,1.2000000000000002,2.0,1.0,0.3536181994135292
2.12699,4.06632,3.1262,1.2000000000000002,2.0,1.1,0.2835601678224676
2.12699,4.06632,3.1262,1.2000000000000002,2.0,1.2000000000000002,0.8025810223916227
2.12699,4.06632,3.1262,1.2000000000000002,2.0,1.3,0.9155546496842752
2.12699,4.06632,3.1262,1.2000000000000002,2.0,1.4,0.8325621259645102
2.12699,4.06632,3.1262,1.2000000000000002,2.0,1.5000000000000002,0.6938114191552124
2.12699,4.06632,3.1262,1.2000000000000002,2.0,1.6,0.5557073571865446
2.12699,4.06632,3.1262,1.2000000000000002,2.0,1.7000000000000002,0.3039735536073295
2.12699,4.06632,3.1262,1.2000000000000002,2.0,1.8000000000000005,0.6451298937848997
2.12699,4.06632,3.1262,1.2000000000000002,2.0,1.9,0.7703142839815547
2.12699,4.06632,3.1262,1.2000000000000002,2.0,2.0,0.2867235138129204
2.12699,4.06632,3.1262,1.3,0.1,0.1,0.4346726525887043
2.12699,4.06632,3.1262,1.3,0.1,0.2,0.2669543707743187
2.12699,4.06632,3.1262,1.3,0.1,0.3,0.5981422703462134
2.12699,4.06632,3.1262,1.3,0.1,0.4,0.6264814760874003
2.12699,4.06632,3.1262,1.3,0.1,0.5,0.2417945967302548
2.12699,4.06632,3.1262,1.3,0.1,0.6,0.854804558872117
2.12699,4.06632,3.1262,1.3,0.1,0.7,0.6314331447330213
2.12699,4.06632,3.1262,1.3,0.1,0.8,0.3610306057607237
2.12699,4.06632,3.1262,1.3,0.1,0.9,0.4100668596716165
2.12699,4.06632,3.1262,1.3,0.1,1.0,0.2428461787129903
